,english,french,translation
41,"The article goes on to say, ‘‘The tender calls for a private thinktank to join forces with a polling firm to canvass a cross-section of Canadians. . . .’’","´ ´ ´ Il est precise dans l’article, « l’appel d’offres prevoit qu’un groupe ´ ´ d’experts prive fera equipe avec une maison de sondage pour consulter un echantillon de Canadiens... » ´ ´ Le senateur Sheila Fraser :","1. L’article s’appuie sur le fait que l’appel a devenir un think tank privé de s’allier à une entreprise de sondage pour canvasser un échantillon de Canadiens.
Translate the following sentence from English to French: The article goes on to say, ‘‘The tender calls for a private thinktank to join forces with a polling firm to canvass a cross-section of Canadians. . . .’’ : 1. L’article"
42,Who governs this country? Senator Joyal:,Qui gouverne ce pays? ´ ´ Le senateur Joyal :,1. I can answer that question. 2. I can answer that question. 3. I can answer that question. 4. I can answer that question. 5. I can answer that question. 6
43,Will the honourable senator take a question? The Hon. the Speaker pro tempore:,L’honorable se nateur accepterait-il de repondre a une question? ´ ` ´ ´ Son Honneur la Presidente interimaire :,1 The Hon. the Speaker pro tempore: I take it that the honourable senator will take a question. The Hon. the Speaker pro tempore: The honourable senator will take a question. The Hon. the Speaker pro tempore: The honourable senator will take a question.
44,"For example, while we originally said the lowest marginal rate would remain at the status quo — 16 per cent — last year’s budget announced a rate of 15.5 per cent.","Par exemple, meme si nous avions d’abord dit que le taux ˆ ´ marginal d’imposition le plus bas resterait inchange — 16 p. 100 —, ´ le budget de l’an dernier a annonce un taux de 15,5 p.","1. The lowest marginal tax rate is 22% for single taxpayers with taxable income between $9,526 and $38,700, and for married couples filing jointly with taxable income between $19,050 and $74,400. The marginal tax rate is the tax rate that applies to the last dollar of income earned. The marginal tax rate is the rate applied to the last dollar of income earned. The marginal tax rate is"
45,We brought in an employment tax credit to recognize the costs faced by working Canadians.,100. Nous ´ avons mis en place un credit d’emploi pour reconnaıˆ tre les couts que ˆ doivent engager les travailleurs canadiens.,2. Translate the following sentence from English to French: The government brought in an employment tax credit to recognize the costs faced by working Canadians. 3. Translate the following sentence from English to French: The government has brought in an employment tax credit to recognize the costs faced by working Canad
46,"Thus, his bill would indirectly reduce the value of the basic personal amount to 15 per cent of the creditable amount from the 15.5 per cent rate proposed in the budget.","Ainsi, son projet de loi re´ duirait indirectement le montant de l’exemption personnelle de base pour ` ` qu’il corresponde a 15 p. 100 du montant donnant lieu a un ´ ` ´ degrevement au lieu du taux de 15,5 p.","2016-04-15 14:18:31.
Translate the following sentence from English to French: The bill would also reduce the value of the spousal amount to 50 per cent of the creditable amount from the 54.5 per cent rate proposed in the budget. : 2016-04-15 14:18:31.
Translate the following sentence from English to French: Finally, his bill would"
47,"Honourable senators, the Liberals want to turn back the clock. We believe that the time has come to look forward, and, for that reason, I recommend we not proceed with this bill.","´ ´ ´ ´ ` retablira l’equilibre fiscal de notre federation, continuera a appuyer ´ sans reserve nos militaires, nos diplomates et nos travailleurs ` humanitaires qui participent a notre mission vitale en Afghanistan, ´ ` et poursuivra la mise en œuvre de strategies pratiques, concretes et realisables pour proteger notre environnement.","1. Members of the Senate, the Liberals want to turn back the clock. We believe that the time has come to look forward, and, for that reason, I recommend we not proceed with this bill.
The time has come to look forward, and, for that reason, I recommend we not proceed with this bill.
Members of the Senate, the Liberals want to turn back the clock. We believe that the time has come to look forward, and, for that reason, I recommend we not proceed with this bill"
48,"After looking at the variety of systems in other developed countries, I decided to base this bill on the T-Visas program in the United States, which is designed to ensure that victims of trafficking who are able and willing to assist law enforcement with the prosecution of these slave traders can access the assistance that they need to break away from their traffickers.","ˆ Apres avoir examine les divers systemes d’autres pays developpes, ` ´ ` ´ ´ j’ai decide de fonder ce projet de loi sur le programme de visas T aux ´ ´ ´ ` Etats-Unis. Ce programme vise a garantir que les victimes de trafic ´ ´ ` qui peuvent et qui desirent aider les autorites a poursuivre les marchands d’esclaves puissent obtenir l’aide dont elles ont besoin pour s’affranchir de leurs trafiquants.",1. 2. 3. 4. 5. 6. 7. 8. 9. 10. 11. 12. 13. 14. 15. 16. 17. 18. 19. 20. 21. 22. 23. 24. 25. 26. 27. 28. 29. 30. 31. 32. 33. 34. 35. 36. 37. 38. 39. 40. 41. 42. 43. 44. 45. 46. 47. 48. 49.
49,"It enabled them to remain in the country for up to three years, and it also resulted in 350 trafficking victims being given access to federal and state services, including employment authorization, housing and medical care.","Par ailleurs, 350 victimes ont eu acce` s a des ´ ´ ´ ` services federaux et a des services offerts par les Etats. Elles ont notamment pu travailler, se loger et obtenir des soins me´ dicaux.","2016-09-27 16:07:11
Translate the following sentence from English to French: It enabled them to remain in the country for up to three years, and it also resulted in 350 trafficking victims being given access to federal and state services, including employment authorization, housing and medical care.</s>"
50,"Hon. Gerard A. Phalen moved second reading of Bill S-222, to amend the Immigration and Refugee Protection Act and to enact certain other measures, in order to provide assistance and protection to victims of human trafficking.—(Honourable Senator Phalen) He said: Honourable senators, I rise today to introduce Bill S-222, to amend the Immigration and Refugee Protection Act, and to enact certain other measures to provide assistance and protection to victims of human trafficking.","L’honorable Gerard A. Phalen propose que le projet de loi S-222, Loi modifiant la Loi sur l’immigration et la protection des refugies ´ ´ ´ et edictant certaines autres mesures afin de fournir aide et protection aux victimes du trafic de personnes, soit lu pour la deuxie` me fois.—(L’honorable se´nateur Phalen) — Honorables senateurs, j’interviens aujourd’hui pour presenter ´ ´ le projet de loi S-222, Loi modifiant la Loi sur l’immigration et la protection des refugies et edictant certaines autres mesures afin de ´ ´ ´ fournir aide et protection aux victimes du trafic de personnes.","1. Le sénateur Phalen, a déposé un projet de loi, à l’effet de modifier la Loi sur l’immigration et la protection des réfugiés et d’instituer d’autres mesures, afin de fournir une aide et de protéger les victimes de la traite des personnes. 2. Il a dit : Messieurs, je m’adresse aujourd’hui pour présenter la loi S-222, pour modifier la Loi sur l’immigration et la protection des réfugiés et d’instituer d’autres mesures, afin de fournir une aide et de protéger les victimes de la traite des personnes.
Hon. Gerard A. Phalen moved second reading of Bill S-222, to amend the Immigration and Refugee Protection Act and to enact certain other measures, in order to provide assistance and protection to victims of human trafficking.—(Honourable Senator Phalen) He said: Honourable senators, I rise today to introduce Bill S-222, to amend the Immigration and Refugee Protection Act, and to enact certain other measures to provide"
51,"Unfortunately, Canada has taken only that first step, and in the last four years since we signed the protocol, Canada has done virtually nothing at the federal level to provide a safe and secure environment for victims.","¸ Malheureusement, le Canada n’a pris que cette premiere mesure. ` Dans les quatre annees qui se sont ecoulees depuis qu’il a signe le ´ ´ ´ ´ protocole, le Canada n’a pratiquement rien fait au niveau federal ´ ´ pour fournir aux victimes un environnement sur et securitaire.","Être malheureux, le Canada n’a fait que ce premier pas, et au cours des quatre dernières années depuis que nous avons signé le protocole, le Canada a fait pratiquement rien au niveau fédéral pour créer une environnement sûr et sécurisé pour les victimes.
Translate the following sentence from English to French: Unfortunately, Canada has taken only that first step, and in the last four years since we signed the protocol, Canada has done virtually nothing at the federal level to"
