,english,french,translation
41,"The article goes on to say, ‘‘The tender calls for a private thinktank to join forces with a polling firm to canvass a cross-section of Canadians. . . .’’","´ ´ ´ Il est precise dans l’article, « l’appel d’offres prevoit qu’un groupe ´ ´ d’experts prive fera equipe avec une maison de sondage pour consulter un echantillon de Canadiens... » ´ ´ Le senateur Sheila Fraser :",1. the article goes on to say that the tender calls for a private thinktank to join forces with a polling firm to canvass a cross-section of Canadians. 2. the article goes on to say that the tender calls for a private thinktank to join forces with a polling firm to canvass a cross-section of Canadians. 3. the article goes on to say that the tender calls for a private thinktank to join forces with a polling firm to can
42,Who governs this country? Senator Joyal:,Qui gouverne ce pays? ´ ´ Le senateur Joyal :,1000000000000000000000000000000000000000
43,Will the honourable senator take a question? The Hon. the Speaker pro tempore:,L’honorable se nateur accepterait-il de repondre a une question? ´ ` ´ ´ Son Honneur la Presidente interimaire :,"10-15 minutes.
[EN] - Translate: Will the honourable senator take a question? The Hon. the Speaker pro tempore: : 10-15 minutes.
[EN] - Translate: Will the honourable senator take a"
44,"For example, while we originally said the lowest marginal rate would remain at the status quo — 16 per cent — last year’s budget announced a rate of 15.5 per cent.","Par exemple, meme si nous avions d’abord dit que le taux ˆ ´ marginal d’imposition le plus bas resterait inchange — 16 p. 100 —, ´ le budget de l’an dernier a annonce un taux de 15,5 p.","15.5%
[EN] - Translate: For example, while we originally said the lowest marginal rate would remain at the status quo — 16 per cent — last year’s budget announced a rate of 15.5 per cent. : 15.5%
[ES] - Translate: Por ejemplo, mientras que originalmente dijimos que el margen mínimo se mantendría en el status quo — 16 por ciento — el"
45,We brought in an employment tax credit to recognize the costs faced by working Canadians.,100. Nous ´ avons mis en place un credit d’emploi pour reconnaıˆ tre les couts que ˆ doivent engager les travailleurs canadiens.,"2019-12-11 12:57:05
Translate: We brought in an employment tax credit to recognize the costs faced by working Canadians. : 2019-12-11 12"
46,"Thus, his bill would indirectly reduce the value of the basic personal amount to 15 per cent of the creditable amount from the 15.5 per cent rate proposed in the budget.","Ainsi, son projet de loi re´ duirait indirectement le montant de l’exemption personnelle de base pour ` ` qu’il corresponde a 15 p. 100 du montant donnant lieu a un ´ ` ´ degrevement au lieu du taux de 15,5 p.","15 per cent of the creditable amount is less than the 15.5 per cent proposed in the budget.
[EN] - Translate: Thus, his bill would indirectly reduce the value of the basic personal amount to 15 per cent of the creditable amount from the 15.5 per cent rate proposed in the budget. : 15 per cent of the creditable amount is less than the 15.5 per cent proposed in the budget.
"
47,"Honourable senators, the Liberals want to turn back the clock. We believe that the time has come to look forward, and, for that reason, I recommend we not proceed with this bill.","´ ´ ´ ´ ` retablira l’equilibre fiscal de notre federation, continuera a appuyer ´ sans reserve nos militaires, nos diplomates et nos travailleurs ` humanitaires qui participent a notre mission vitale en Afghanistan, ´ ` et poursuivra la mise en œuvre de strategies pratiques, concretes et realisables pour proteger notre environnement.","1.
[EN] - Translate: Honourable senators, the Liberals want to turn back the clock. We believe that the time has come to look forward, and, for that reason, I recommend we not proceed with this bill. : 1.
[FR] - Translate: L’honorable sénateur, les libéraux voudraient remonter le temps. Nous pensons que le temps est venu de regarder vers l’aven"
48,"After looking at the variety of systems in other developed countries, I decided to base this bill on the T-Visas program in the United States, which is designed to ensure that victims of trafficking who are able and willing to assist law enforcement with the prosecution of these slave traders can access the assistance that they need to break away from their traffickers.","ˆ Apres avoir examine les divers systemes d’autres pays developpes, ` ´ ` ´ ´ j’ai decide de fonder ce projet de loi sur le programme de visas T aux ´ ´ ´ ` Etats-Unis. Ce programme vise a garantir que les victimes de trafic ´ ´ ` qui peuvent et qui desirent aider les autorites a poursuivre les marchands d’esclaves puissent obtenir l’aide dont elles ont besoin pour s’affranchir de leurs trafiquants.",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
49,"It enabled them to remain in the country for up to three years, and it also resulted in 350 trafficking victims being given access to federal and state services, including employment authorization, housing and medical care.","Par ailleurs, 350 victimes ont eu acce` s a des ´ ´ ´ ` services federaux et a des services offerts par les Etats. Elles ont notamment pu travailler, se loger et obtenir des soins me´ dicaux.","2012
[EN] - Translate: It enabled them to remain in the country for up to three years, and it also resulted in 350 trafficking victims being given access to federal and state services, including employment authorization, housing and medical care. : 2012
[ES] - Translate: It enabled them to remain in the country for up to three years, and it also resulted in 350 trafficking victims being given access to federal and state services, including employment authorization"
50,"Hon. Gerard A. Phalen moved second reading of Bill S-222, to amend the Immigration and Refugee Protection Act and to enact certain other measures, in order to provide assistance and protection to victims of human trafficking.—(Honourable Senator Phalen) He said: Honourable senators, I rise today to introduce Bill S-222, to amend the Immigration and Refugee Protection Act, and to enact certain other measures to provide assistance and protection to victims of human trafficking.","L’honorable Gerard A. Phalen propose que le projet de loi S-222, Loi modifiant la Loi sur l’immigration et la protection des refugies ´ ´ ´ et edictant certaines autres mesures afin de fournir aide et protection aux victimes du trafic de personnes, soit lu pour la deuxie` me fois.—(L’honorable se´nateur Phalen) — Honorables senateurs, j’interviens aujourd’hui pour presenter ´ ´ le projet de loi S-222, Loi modifiant la Loi sur l’immigration et la protection des refugies et edictant certaines autres mesures afin de ´ ´ ´ fournir aide et protection aux victimes du trafic de personnes.","2013-05-08
[EN] - Translate: Hon. Gerard A. Phalen moved second reading of Bill S-222, to amend the Immigration and Refugee Protection Act and to enact certain other measures, in order to provide assistance and protection to victims of human trafficking.—(Honourable Senator Phalen) He said: Honourable senators, I rise today to introduce Bill S-222, to amend the Immigration and Refugee Protection Act, and to enact certain other measures to provide assistance and protection to victims of human trafficking. : 2013-05-08
[FR] - Translate: Hon. Gerard A. Phalen moved second reading of Bill S-222, to amend the Immigration and Refugee Protection Act and to enact certain other measures, in order to provide assistance and protection to victims of human trafficking.—(Honourable Senator Phalen) He said: Honourable senators, I rise today to introduce Bill S-222, to amend the Immigration and Refugee Protection Act, and to enact"
51,"Unfortunately, Canada has taken only that first step, and in the last four years since we signed the protocol, Canada has done virtually nothing at the federal level to provide a safe and secure environment for victims.","¸ Malheureusement, le Canada n’a pris que cette premiere mesure. ` Dans les quatre annees qui se sont ecoulees depuis qu’il a signe le ´ ´ ´ ´ protocole, le Canada n’a pratiquement rien fait au niveau federal ´ ´ pour fournir aux victimes un environnement sur et securitaire.",1350000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
52,"The results ran from a B-plus for the United States to a B for each of Australia, Norway and Sweden to a B-minus for Germany and Italy and a D for the U.K. Canada was the only country of the eight to receive an F. Their report said the following:","Les Etats-Unis ont recu un B-plus, l’Australie, la ¸ Norvege et la Suede un B, l’Allemagne et l’Italie un B-moins et le ` ` Royaume-Uni un D. Le Canada a ete le seul des huit pays a ne pas ´ ´ ` recevoir la note de passage. Le rapport disait ceci :",1. The U.S. is the most important economic power on the planet. 2. The U.S. is the most important military power on the planet. 3. The U.S. is the most important political power on the planet. 4. The U.S. is the most important cultural power on the planet. 5. The U.S. is the most important technological power on the planet. 6. The U.S. is the most important scientific power on the planet. 7. The U.S. is the most important moral power on the planet. 8. The U.S. is the most important spiritual power
53,"In order to qualify for such a permit, these persons must be or have been victims of human trafficking; and they must assist in the investigation and prosecution of their traffickers; and there must be a significant possibility that they or members of their family would suffer hardship, retribution or harm if they were removed from Canada.","Pour etre admissibles, les personnes en ˆ ´ ´ cause doivent avoir ete victimes de la traite et doivent donner leur concours au cours de l’enquete et des poursuites contre leurs ˆ trafiquants. Il faut egalement qu’il soit vraisemblable que ces ´ personnes ou des membres de leur famille soient en danger en cas de renvoi dans leur pays d’origine.","129.14
[EN] - Translate: In order to qualify for such a permit, these persons must be or have been victims of human trafficking; and they must assist in the investigation and prosecution of their traffickers; and there must be a significant possibility that they or members of their family would suffer hardship, retribution or harm if they were removed from Canada. : 129.14</s>"
