,english,french,translation
39,"Honourable senators, I compared the ages in this chamber with that of the American Senate, the inspiration for the Triple-E Senate. Allow me to present some figures from that comparison.","´ ´ Honorables senateurs, j’ai compare la pyramide des ages entre ˆ ´ ´ ´ notre assemblee et le Senat des Etats-Unis — l’inspiration pour le Senat dit triple E. Permettez-moi de vous presenter quelques chiffres ´ ´ qui se degagent de cette comparaison.","1. J’ai comparé les âges de cette chambre avec celui de la Sénat Américain, l’inspiration pour la Triple-E. J’en présenterai les chiffres. ##

##### Link: <https://www.ourcommons.ca/Content/Senate/Hansard/41/35/1444890_e.htm>
</s>"
40,"In less than four years, 30 per cent of the numbers in this chamber will have turned over.","Dans ´ moins de quatre ans, plus de 30 p. 100 des postes de senateur auront ´ ´ change de titulaire.","30 % de la population de cette salle sera remplacée en moins de quatre ans ##

## English: The public is not interested in politics. ## French: La population n'est pas intéressée par la politique ##

## English: In the past, the public"
41,"The article goes on to say, ‘‘The tender calls for a private thinktank to join forces with a polling firm to canvass a cross-section of Canadians. . . .’’","´ ´ ´ Il est precise dans l’article, « l’appel d’offres prevoit qu’un groupe ´ ´ d’experts prive fera equipe avec une maison de sondage pour consulter un echantillon de Canadiens... » ´ ´ Le senateur Sheila Fraser :"," Le texte continue de dire, ‘‘Le appel à offre privé veut que le thinktank privé se joint à une firm de sondage pour enquêter sur un échantillon de Canadiens.’’

### English: The article goes on to say, ‘‘The tender calls for a private thinktank to join forces with a polling firm to canvass a cross-section of Canadians. . . .’’ ## French:  Le"
42,Who governs this country? Senator Joyal:,Qui gouverne ce pays? ´ ´ Le senateur Joyal :,"Êtes-vous d'avis que le Canada est gouverné par les Canadiens ?

The 2011 Canadian federal election was held on 2 May"
43,Will the honourable senator take a question? The Hon. the Speaker pro tempore:,L’honorable se nateur accepterait-il de repondre a une question? ´ ` ´ ´ Son Honneur la Presidente interimaire :,"Êtes-vous prêt à prendre une question? L’honorable le président par intérim: ##

The Hon. the Speaker pro tempore:

I would like to draw the attention of honourable senators to the presence in the gallery of M"
44,"For example, while we originally said the lowest marginal rate would remain at the status quo — 16 per cent — last year’s budget announced a rate of 15.5 per cent.","Par exemple, meme si nous avions d’abord dit que le taux ˆ ´ marginal d’imposition le plus bas resterait inchange — 16 p. 100 —, ´ le budget de l’an dernier a annonce un taux de 15,5 p.","✗ For example, while we originally said the lowest marginal rate would remain at the status quo — 16% — last year’s budget announced a rate of 15.5%. ## German: ✗ For example, while we originally said the lowest marginal rate would remain at the status quo — 16% — last year’s budget announced a rate of 15.5%. ## Italian: ✗ For example, while we"
45,We brought in an employment tax credit to recognize the costs faced by working Canadians.,100. Nous ´ avons mis en place un credit d’emploi pour reconnaıˆ tre les couts que ˆ doivent engager les travailleurs canadiens.,"Êtes-vous conscient que nous avons introduit une crédit d’impôt sur les revenus du travail pour reconnaître les coûts encourus par les Canadiens travaillant.

_English:_ We brought"
46,"Thus, his bill would indirectly reduce the value of the basic personal amount to 15 per cent of the creditable amount from the 15.5 per cent rate proposed in the budget.","Ainsi, son projet de loi re´ duirait indirectement le montant de l’exemption personnelle de base pour ` ` qu’il corresponde a 15 p. 100 du montant donnant lieu a un ´ ` ´ degrevement au lieu du taux de 15,5 p.","15 per cent of the basic personal amount. ## German: 15% of the basic personal amount. ## Italian: 15% of the basic personal amount. ## Spanish: 15% of the basic personal amount.
## English: This bill would increase the basic personal amount by 10 per cent, from $7,800 to $8,500. ## French: Increasing the basic personal amount by 10 per"
47,"Honourable senators, the Liberals want to turn back the clock. We believe that the time has come to look forward, and, for that reason, I recommend we not proceed with this bill.","´ ´ ´ ´ ` retablira l’equilibre fiscal de notre federation, continuera a appuyer ´ sans reserve nos militaires, nos diplomates et nos travailleurs ` humanitaires qui participent a notre mission vitale en Afghanistan, ´ ` et poursuivra la mise en œuvre de strategies pratiques, concretes et realisables pour proteger notre environnement.","Ô, les honorables sénateurs, les libéraux veulent tourner le temps. Nous croyons que le temps est venu de regarder en avant, et, pour cette raison, je recommande que nous ne procédions pas à cette loi.

### English: Honourable senators, the Liberal Party has decided to support this bill, which we believe will make our justice system fairer and more accessible. ## French: Ô,"
48,"After looking at the variety of systems in other developed countries, I decided to base this bill on the T-Visas program in the United States, which is designed to ensure that victims of trafficking who are able and willing to assist law enforcement with the prosecution of these slave traders can access the assistance that they need to break away from their traffickers.","ˆ Apres avoir examine les divers systemes d’autres pays developpes, ` ´ ` ´ ´ j’ai decide de fonder ce projet de loi sur le programme de visas T aux ´ ´ ´ ` Etats-Unis. Ce programme vise a garantir que les victimes de trafic ´ ´ ` qui peuvent et qui desirent aider les autorites a poursuivre les marchands d’esclaves puissent obtenir l’aide dont elles ont besoin pour s’affranchir de leurs trafiquants.","Être en accord avec le système de T-Visas des Etats-Unis, qui a pour but d'assurer que les victimes de trafic d'êtres humains qui sont en mesure et qui sont prêtes à aider la justice à poursuivre les escrocs sont en mesure d'accéder à l'aide qu'elles ont besoin pour rompre avec leurs trafiquants. ## Spanish: Basado en el sistema de T-Visas de los Estados Unidos, el cual tiene como objetivo garantizar que las víctimas de tráfico de personas que están en condiciones y que están dispuestas a ayudar a la justicia a perseguir a los esclavistas son en condiciones de acceder a la ayuda que necesitan para romper con sus"
49,"It enabled them to remain in the country for up to three years, and it also resulted in 350 trafficking victims being given access to federal and state services, including employment authorization, housing and medical care.","Par ailleurs, 350 victimes ont eu acce` s a des ´ ´ ´ ` services federaux et a des services offerts par les Etats. Elles ont notamment pu travailler, se loger et obtenir des soins me´ dicaux.","
## French: Ce projet a permis aux victimes de rester au pays pendant trois ans, et il a aussi permis à 350 personnes de bénéficier de services fédérés et d’État, y compris l’autorisation de travail, l’hébergement et le soin médical. ## Spanish: 
## Spanish: Este proyecto permitió a las víctimas permanecer en el país durante tres años, y también permitió a 350 personas que recibieron"
50,"Hon. Gerard A. Phalen moved second reading of Bill S-222, to amend the Immigration and Refugee Protection Act and to enact certain other measures, in order to provide assistance and protection to victims of human trafficking.—(Honourable Senator Phalen) He said: Honourable senators, I rise today to introduce Bill S-222, to amend the Immigration and Refugee Protection Act, and to enact certain other measures to provide assistance and protection to victims of human trafficking.","L’honorable Gerard A. Phalen propose que le projet de loi S-222, Loi modifiant la Loi sur l’immigration et la protection des refugies ´ ´ ´ et edictant certaines autres mesures afin de fournir aide et protection aux victimes du trafic de personnes, soit lu pour la deuxie` me fois.—(L’honorable se´nateur Phalen) — Honorables senateurs, j’interviens aujourd’hui pour presenter ´ ´ le projet de loi S-222, Loi modifiant la Loi sur l’immigration et la protection des refugies et edictant certaines autres mesures afin de ´ ´ ´ fournir aide et protection aux victimes du trafic de personnes.","1. Mme Marie-Paule Frank, sénatrice, a le faite connaître. 2. Mme Jean-Guy Chretien, sénateur, a le faite connaître. 3. Mme Anne Cools, sénatrice, a le faite connaître. 4. Mme Anne Cools, sénatrice, a le faite connaître. 5. Mme Anne Cools, sénatrice, a le faite connaître. 6. Mme Anne Cools, sénatrice, a le faite connaître. 7. Mme Anne Cools, sénatrice, a le faite connaître. 8. Mme Anne Cools, sénatrice, a le faite connaître. 9. Mme Anne Cools, sénatrice, a le faite connaître. 10. Mme Anne Cools, sénatrice, a le faite connaître. 11. Mme Anne Cools, sénatrice, a le faite connaître. 12. Mme Anne Cools, sénatrice, a le faite connaître. 13. Mme Anne Cools, sénatrice, a le fa"
51,"Unfortunately, Canada has taken only that first step, and in the last four years since we signed the protocol, Canada has done virtually nothing at the federal level to provide a safe and secure environment for victims.","¸ Malheureusement, le Canada n’a pris que cette premiere mesure. ` Dans les quatre annees qui se sont ecoulees depuis qu’il a signe le ´ ´ ´ ´ protocole, le Canada n’a pratiquement rien fait au niveau federal ´ ´ pour fournir aux victimes un environnement sur et securitaire.","Être victimes de violences sexuelles n’est pas un privilège, mais un droit. C’est pourquoi il faut que le gouvernement canadois fasse tout ce qui est en son pouvoir pour assurer la sécurité des victimes. ##

* Status:
	* [active](https://www.freedomofinformation.ca/en/request/request_tracking_number_2020001)
* Date"
52,"The results ran from a B-plus for the United States to a B for each of Australia, Norway and Sweden to a B-minus for Germany and Italy and a D for the U.K. Canada was the only country of the eight to receive an F. Their report said the following:","Les Etats-Unis ont recu un B-plus, l’Australie, la ¸ Norvege et la Suede un B, l’Allemagne et l’Italie un B-moins et le ` ` Royaume-Uni un D. Le Canada a ete le seul des huit pays a ne pas ´ ´ ` recevoir la note de passage. Le rapport disait ceci :","2.9.1. ##

The United States of America, the United Kingdom, and Canada were among the countries whose results were not very good.

## See also

* International Mathematical Olympiad
* List of countries by Mathematics test results
* Mathematical Olympiad
* Mathematics
* Mathematics education
* Olympiad

## External links

* International Mathematical Olympiad</s>"
