,english,french,translation
41,"The article goes on to say, ‘‘The tender calls for a private thinktank to join forces with a polling firm to canvass a cross-section of Canadians. . . .’’","´ ´ ´ Il est precise dans l’article, « l’appel d’offres prevoit qu’un groupe ´ ´ d’experts prive fera equipe avec une maison de sondage pour consulter un echantillon de Canadiens... » ´ ´ Le senateur Sheila Fraser :",4.1.3.1.1.3.2.1.1.2.2.1.3.1.1.1.2.3.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.
42,Who governs this country? Senator Joyal:,Qui gouverne ce pays? ´ ´ Le senateur Joyal :,"Êtes-vous d'accord avec moi, Monsieur le Président? ### English: Who governs this country? Senator Joyal: ## French: Êtes-"
43,Will the honourable senator take a question? The Hon. the Speaker pro tempore:,L’honorable se nateur accepterait-il de repondre a une question? ´ ` ´ ´ Son Honneur la Presidente interimaire :,"Êtes-vous prêt, monsieur le Président? L'honorable le Président du Sénat (le sénateur Pépin): Oui, monsieur le Président. Le Président du Sénat (le sénateur Pépin"
44,"For example, while we originally said the lowest marginal rate would remain at the status quo — 16 per cent — last year’s budget announced a rate of 15.5 per cent.","Par exemple, meme si nous avions d’abord dit que le taux ˆ ´ marginal d’imposition le plus bas resterait inchange — 16 p. 100 —, ´ le budget de l’an dernier a annonce un taux de 15,5 p.",3. 3. 1. 4. 4. 3. 2. 3. 2. 4. 2. 2. 3. 1. 1. 2. 4. 2. 1. 4. 3. 4. 1. 3. 4. 4. 3. 1. 2. 4. 3. 1. 3. 2. 
45,We brought in an employment tax credit to recognize the costs faced by working Canadians.,100. Nous ´ avons mis en place un credit d’emploi pour reconnaıˆ tre les couts que ˆ doivent engager les travailleurs canadiens.,2005-01-05 Nos priorités de l'année 2005 2005-01-05 Nos priorités de l'année 2005 2005
46,"Thus, his bill would indirectly reduce the value of the basic personal amount to 15 per cent of the creditable amount from the 15.5 per cent rate proposed in the budget.","Ainsi, son projet de loi re´ duirait indirectement le montant de l’exemption personnelle de base pour ` ` qu’il corresponde a 15 p. 100 du montant donnant lieu a un ´ ` ´ degrevement au lieu du taux de 15,5 p.","30,000.00. 1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
47,"Honourable senators, the Liberals want to turn back the clock. We believe that the time has come to look forward, and, for that reason, I recommend we not proceed with this bill.","´ ´ ´ ´ ` retablira l’equilibre fiscal de notre federation, continuera a appuyer ´ sans reserve nos militaires, nos diplomates et nos travailleurs ` humanitaires qui participent a notre mission vitale en Afghanistan, ´ ` et poursuivra la mise en œuvre de strategies pratiques, concretes et realisables pour proteger notre environnement.",1.1.1.1.1.1.1.1.2.1.1.2.1.1.2.2.2.1.2.1.2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.
48,"After looking at the variety of systems in other developed countries, I decided to base this bill on the T-Visas program in the United States, which is designed to ensure that victims of trafficking who are able and willing to assist law enforcement with the prosecution of these slave traders can access the assistance that they need to break away from their traffickers.","ˆ Apres avoir examine les divers systemes d’autres pays developpes, ` ´ ` ´ ´ j’ai decide de fonder ce projet de loi sur le programme de visas T aux ´ ´ ´ ` Etats-Unis. Ce programme vise a garantir que les victimes de trafic ´ ´ ` qui peuvent et qui desirent aider les autorites a poursuivre les marchands d’esclaves puissent obtenir l’aide dont elles ont besoin pour s’affranchir de leurs trafiquants.","1. Après avoir examiné le grand nombre de systèmes de protection aux États-Unis et dans d’autres pays développés, j’ai décidé de baser ce projet de loi sur le programme T-Visas aux États-Unis, qui vise à assurer que les victimes de trafic qui sont capables et qui veulent coopérer avec la justice pour faire tomber les trafiquants peuvent accéder à l’aide dont elles ont besoin pour s’en débarrasser. ### English: 1. After examining the wide range of systems in other developed countries, I decided to base this bill on the T-Visas program in the United States, which is designed to ensure that victims of trafficking who are able and willing to assist law enforcement with the prosecution"
49,"It enabled them to remain in the country for up to three years, and it also resulted in 350 trafficking victims being given access to federal and state services, including employment authorization, housing and medical care.","Par ailleurs, 350 victimes ont eu acce` s a des ´ ´ ´ ` services federaux et a des services offerts par les Etats. Elles ont notamment pu travailler, se loger et obtenir des soins me´ dicaux.","1998. La loi a permis aux victimes d'être en mesure d'obtenir l'autorisation d'être employées, de logement et de soins médicaux. La loi a aussi permis à 350 victimes de bénéficier de services fédéraux et de l'État. ### English: 2000. The law allows victims to receive federal and state services, including employment authorization, housing and medical care. The law has also resulted in "
50,"Hon. Gerard A. Phalen moved second reading of Bill S-222, to amend the Immigration and Refugee Protection Act and to enact certain other measures, in order to provide assistance and protection to victims of human trafficking.—(Honourable Senator Phalen) He said: Honourable senators, I rise today to introduce Bill S-222, to amend the Immigration and Refugee Protection Act, and to enact certain other measures to provide assistance and protection to victims of human trafficking.","L’honorable Gerard A. Phalen propose que le projet de loi S-222, Loi modifiant la Loi sur l’immigration et la protection des refugies ´ ´ ´ et edictant certaines autres mesures afin de fournir aide et protection aux victimes du trafic de personnes, soit lu pour la deuxie` me fois.—(L’honorable se´nateur Phalen) — Honorables senateurs, j’interviens aujourd’hui pour presenter ´ ´ le projet de loi S-222, Loi modifiant la Loi sur l’immigration et la protection des refugies et edictant certaines autres mesures afin de ´ ´ ´ fournir aide et protection aux victimes du trafic de personnes.","1. Le sénateur Gerard A. Phalen a présenté le projet de loi S-222, modifiant la Loi sur l'immigration et la protection des réfugiés et établissant d'autres mesures, afin de fournir de l'assistance et de la protection aux victimes de la traite des personnes. 2. Le sénateur Phalen a dit : Mesdames et messieurs, je me suis levé aujourd'hui pour présenter le projet de loi S-222, modifiant la Loi sur l'immigration et la protection des réfugiés et établissant d'autres mesures, afin de fournir de l'assistance et de la protection aux victimes de la traite des personnes. ### English: Hon. Gerard A. Phalen moved second reading of Bill S-222, to amend the Immigration and Refugee Protection Act and to enact certain other measures, in order to provide assistance and protection to victims of human trafficking.—(Honourable Senator Phalen) He said: Honourable senators, I rise today to introduce Bill S-222, to amend the"
51,"Unfortunately, Canada has taken only that first step, and in the last four years since we signed the protocol, Canada has done virtually nothing at the federal level to provide a safe and secure environment for victims.","¸ Malheureusement, le Canada n’a pris que cette premiere mesure. ` Dans les quatre annees qui se sont ecoulees depuis qu’il a signe le ´ ´ ´ ´ protocole, le Canada n’a pratiquement rien fait au niveau federal ´ ´ pour fournir aux victimes un environnement sur et securitaire.","10. En 1998, le Canada a signé la Protocole et, depuis, a fait peu de chose pour assurer à la victime une environnement sécuritaire. ### English: 10. In 1998, Canada signed the Protocol and since then has done little to ensure that victims are in a secure environment. ## French: 10. En 1998, le Canada a signé le Protocole et"
52,"The results ran from a B-plus for the United States to a B for each of Australia, Norway and Sweden to a B-minus for Germany and Italy and a D for the U.K. Canada was the only country of the eight to receive an F. Their report said the following:","Les Etats-Unis ont recu un B-plus, l’Australie, la ¸ Norvege et la Suede un B, l’Allemagne et l’Italie un B-moins et le ` ` Royaume-Uni un D. Le Canada a ete le seul des huit pays a ne pas ´ ´ ` recevoir la note de passage. Le rapport disait ceci :","2002.08.07 11:36:00 2002-08-07T11:36:00.000Z ### English: The results ran from a B-plus for the United States to a B for each of Australia, Norway and Sweden to a B-minus for Germany and Italy and a D for the U.K. Canada was the only country of the eight to receive an F. Their report said the following: ## French: 2002.08.07 11:36:00 2002-"
53,"In order to qualify for such a permit, these persons must be or have been victims of human trafficking; and they must assist in the investigation and prosecution of their traffickers; and there must be a significant possibility that they or members of their family would suffer hardship, retribution or harm if they were removed from Canada.","Pour etre admissibles, les personnes en ˆ ´ ´ cause doivent avoir ete victimes de la traite et doivent donner leur concours au cours de l’enquete et des poursuites contre leurs ˆ trafiquants. Il faut egalement qu’il soit vraisemblable que ces ´ personnes ou des membres de leur famille soient en danger en cas de renvoi dans leur pays d’origine.","1. Pour être admissible à une dérogation de l’obligation de posséder une carte d’identité, il faut que l’applicant soit ou ait été victime d’un trafic d’êtres humains, qu’il aide à l’enquête et au procès de ses trafiquants et qu’il y ait de bonnes chances qu’il ou ses proches subissent du harcèlement, de la rétribution ou du dommage s’ils sont expulsés du Canada. 2. L’applicant doit être ou avoir été victime d’un trafic d’êtres humains. 3. L’applicant doit aider à l"
54,"Honourable senators, I cannot tell you how pleased I was to read about this pilot project, and I believe we need to give our law enforcement officials, all across Canada, all the tools necessary to help these victims.","Honorables senateurs, je ne peux pas vous dire a quel point j’ai ete ´ ` ´ ´ heureux d’apprendre la mise en œuvre de ce projet pilote. Je crois ` que nous devrions donner a nos organismes d’application de la loi, ´ partout au Canada, tous les moyens necessaires pour aider ces ` victimes.",2005-05-24 - 13:00:00. ### English: 1. The Government of Canada is committed to helping Canadians to stay safe on the road. ### French: 1. Le gouvernement du Canada est déterminé à aider les Canadiens à rester en sécurité sur la route. 1. Le gouvernement du Canada est déterminé à aider les Canadiens à rester en sécurité sur la route. 1. Le gouvernement du Canada est dé
55,I was pleased to read this past May that the Minister of Citizenship and Immigration announced 120-day temporary resident permits for victims of trafficking. I believe that this is a good first step.,´ ` ´ J’ai egalement ete heureux d’apprendre en mai dernier que le ´ ´ ´ ministre de la Citoyennete et de l’Immigration a annonce que les ´ ´ victimes de la traite pourraient obtenir des permis [ Le senateur Phalen ] ´,"1. Le 23 avril 2002, le ministre de la Citoyenneté et de l'Immigration a annoncé que des permis temporaires de 120 jours seront accordés aux victimes de la traite des personnes. Je crois que c'est une première bonne étape. 2. Le 10 mai 2002, le ministre de la Justice a annoncé l'élaboration d'une nouvelle loi sur la traite des personnes. Je cro"
