,english,french,translation
196,Table 10 provides a picture of the net cost to Canadians of pipeline investigations.,Productivité dans le secteur des pipelines 2002-2003 2003-2004 2004-2005 Enquêtes 2 0 0 entreprises Enquêtes terminées 2 0 2 Durée moyenne (en 410 0 1 081 jours) des enquêtes terminées Recommandations 0 0 0 Avis de sécurité 0 0 0 Lettres 1 0 0 d’information,3.1.2.2.1 Les investissements en infrastructures dans le secteur des transports en commun et de la logistique. 3.1.2.2.2 Les investissements en infrastructures dans le secteur
197,FTEs Actual Costs – Pipeline Internal Professional and Communication Service Costs Corporate Services Costs Contributions to Employee Benefit Plans Services Received Without Charge Net Cost of Investigations Indicators Number of Investigators Average Net Cost per Investigation Completed Investigations Started by Investigator Investigations Completed by Investigator 2.0 1.5,Nota :,1.5 1.0 0.5 0.0 - 0.0 1.0 2.0 3.0 4.0 5.0 6.0 7.0 8.0 9.0 10.0 11.0 12.0 13.0 14.0 15.0 16.0 17.0 18.0 19.0 20.0 21.0 22.0 23.0 24.0 25.0 26.0 27.0 28.0 29.0 30.0 31.0 32.0 33.0 34.0 
198,"Additionally, it itemized actions for organizations to take to address that risk in the future.","En réponse à la lettre d’information sur la sécurité des pipelines, l’Office national de l’énergie a envoyé un avis de sécurité à toutes les compagnies relevant de sa réglementation, ainsi qu’à l’Association canadienne de pipelines d’énergie, à l’Association canadienne des producteurs pétroliers et aux organismes de réglementation provinciaux.","3,2 % de la population de la Colombie-Britannique a des besoins de langues secondes. 2001 Census of Population, Statistics Canada. 2002. 2001 Census of"
199,Transportation Safety Board of Canada,que des employés pourraient subir par suite de l’expulsion de racleurs déposés dans les gares de réception de racleurs.,1999. ### French: 1999. ### Anglais: 2002. ### Anglais: 2
200,Rail activity is estimated to be comparable to 2005 and to have increased by 4 per cent over the five-year average.,"En 2006, 1 144 accidents ferroviaires ont été signalés au BST, soit 8 % de moins qu’en 2005 (1 247), mais 5 % de plus que la moyenne annuelle entre 2001 et 2005 (1 091).","2006, les dépenses de transport ferroviaire sont estimées à être comparables à 2005 et à avoir augmenté de 4 % par rapport à la moyenne sur cinq ans. ### Top of Page 2007 Top of Page 2007 Top of Page 2007 Top of Page 200"
201,"Three main-track collisions occurred in 2006, compared to six in 2005 and the five-year average of six.","Les accidents ferroviaires ont fait 95 morts en 2006, en baisse par rapport à 2005 (103) et à la moyenne quinquennale (96).","2006 a connu trois accidents de collision majeurs, en comparaison de six en 2005 et du taux moyen de cinq accidents de collision par année. ### French: 2006 a vu trois collisions majeures de trains, en comparaison de six en 2005 et du taux moyen de cinq coll"
202,"Crossing-related fatalities numbered 28, down from 37 in 2005 and the five-year average of 35.","Le nombre d’accidents aux passages à niveau a diminué par rapport à 2005, passant de 269 à 248, et par rapport à la moyenne quinquennale (260).","2006, 28 morts. 2005, 37 morts. 2004, 35 morts. 2003, 29 morts. 2002, 35 morts. 2001, 39 morts. 2000, 37 morts. "
203,"Trespasser accidents decreased by 8 per cent to 59 in 2006 from 64 in 2005, but increased by 4 per cent over the five-year average of 57.","Vingt-huit personnes ont perdu la vie par suite d’un accident à un passage à niveau, contre 37 en 2005 et en moyenne 35 par année depuis cinq ans.","59 en 2006, en baisse de 8 % par rapport à 64 en 2005, mais en augmentation de 4 % par rapport à la moyenne de cinq ans de 57. ### Top of page English: ### Top of page French: 57. 59 en 2006, en baisse de 8 % par rapport à 64 en 2005, mais en augmentation de 4 % par rapport à la moyenne de cinq ans de 57. "
204,"With a total of 94 fatalities in 2006, trespasser accidents continue to account for the majority of rail fatalities.","Les accidents survenus à des intrus ont baissé de 8 % par rapport à 2005, passant de 64 à 59, mais ils sont en hausse de 4 % par rapport à la moyenne quinquennale (57).",18000000000000000000000000000000000000000000000000000000000000000000000000000000
205,Three of these accidents resulted in a release of product.,"En 2006, on a enregistré 181 accidents mettant en cause des marchandises dangereuses (y compris des accidents aux passages à niveau avec un véhicule routier transportant des marchandises dangereuses), en baisse par rapport à 2005 (214) et à la moyenne quinquennale (215).","13 de ces accidents ont entraîné une fuite de produit. (2004) ### French: Aux États-Unis, la valeur de la production de bière"
206,"In 2006, rail incidents reported to the TSB in accordance with the mandatory reporting requirements reached a 24-year low of 226, down from 243 in 2005 and the five-year average of 283.",Trois de ces accidents ont entraîné un déversement.,"2006, les accidents de chemin de fer signalés auprès du TSB en vertu des exigences de rapport obligatoire ont atteint un niveau de 24 ans bas de 226, contre 243 en 2005 et le taux moyen de 5 ans de 283. ### French: 2006, les accidents de chemin de fer signalés auprès du TSB en vertu des exigences de rapport obligatoire ont atteint un niveau de 24 ans bas de 226, contre 243 en 2005 et le taux"
207,This rate decreased from 3.1 accidents per million main-track train-miles in 2005 to 2.4 in 2006.,NOMBRE D'ACCIDENTS SIGNALÉS NOMBRE D'INCIDENTS SIGNALÉS (RAPPORTS OBLIGATOIRES) NOMBRE DE MORTS,"3,1 accidents par million de kilomètres parcourus en 2005, à 2,4 en 2006. 2006 2005 2004 2003 2002 2001 2000 1999 1998 1997 1996 1995"
208,Main-Track Accident Rates 4.0,"Ce taux est passé de 3,1 accidents par million de trains-milles en voie principale en 2005 à 2,4 en 2006.",4.0 Accidents sur les voies principales 2.0 Accidents sur les voies secondaires 6.0 Accidents sur les voies de service 2.0
209,The number of investigations completed also slightly increased from 9 to 12 this fiscal year.,"En tout, 18 nouvelles enquêtes sur des événements ferroviaires ont été entreprises en 2006-2007 comparativement à 9 l’année dernière.",2006-2007 2007-2008 2008-2009 2010-2011 2011-2012 2012-201
210,The average duration of completed investigations increased to 598 days compared to 519 days the year before.,"De plus, 12 enquêtes ont été terminées comparativement à 9 l’année précédente.",598 jours en 2004 contre 519 jours en 2003. 2005-01-13 2005-01-13 2005-01-13 2005-01-1
211,The net cost of rail investigations increased slightly compared to the previous year.,Le tableau 12 indique les coûts nets des enquêtes ferroviaires pour les Canadiens et Canadiennes.,"2003, the net cost of investigations by the Canadian Transportation Agency increased slightly compared to the previous year. 2003, les dépenses d'enquêtes de l'Agence canadienne"
212,The number of investigations started by investigator doubled and the number of investigations completed by investigator increased by 42 per cent.,"Le coût net moyen par enquête terminée a diminué de 22,4 % par rapport à l’exercice précédent.",2006 a vu un doublement du nombre d'enquêtes lancées par un enquêteur et une augmentation de 42 % du nombre d'enquêtes terminées par un enquêteur.                          
213,These differences can be attributed to the fact that many of the investigations completed were started in previous years.,Le nombre d’enquêtes entreprises par enquêteur a doublé et le nombre d’enquêtes terminées par enquêteur a augmenté de 42 %.,1.1.3.1.2.1.2.1.2.1.2.1.2.1.2.1.2.1.2.1.2.1.2.1.2.1.2.1.2.
214,Transport Canada (TC) agrees in principle with the recommendation and will work with the industry in the context of this recommendation and other related regulatory initiatives.,"R06-01 Que le ministère des Transports, en collaboration avec l’Association des chemins de fer du Canada, mette en place des protocoles et de la formation sur le contrôle de la circulation ferroviaire qui tiennent compte des périodes où la charge de travail est lourde et qui accordent une importance primordiale à la sécurité.",2007-03-28 2007-03-28 2007-03-28 2007-03-28 2007-03-28 2007-03-28 2007-03-28 200
215,R05T0030 RECOMMENDATION,Accident mortel de piéton mettant en cause un train exploité par le Canadien National à Brockville (Ontario) le 17 février 2005 Rapport R05T0030 RECOMMANDATION,5. ### French: 5. ### English: RECOMMENDATIONS The Department of Justice should provide legal assistance to the National Assembly to ensure that the new law is consistent with the Charter.
216,"Additionally, the mandatory replacement frequency for these valves was increased.","Après avoir reçu l’avis de sécurité ferroviaire 06/06 (événement R06V0136 du BST), le CN a lancé une campagne éclair visant à faire l’essai des clapets de non-retour des locomotives et les clapets défectueux ont été remplacés.","2, la valeur maximale de la valeur maximale de la valeur maximale de la valeur maximale de la valeur maximale de la valeur maximale de la valeur maximale de"
217,The number of foreign-registered aircraft accidents in Canada decreased to 14 in 2006 from 18 in 2005.,Le nombre d’accidents d’avion ultra-léger a baissé à 27 en 2006 contre 31 en 2005 et le nombre d’accidents mortels en 2006 (1) a connu une baisse considérable par rapport à 2005 (5).,"14 accidents de l'aviation étrangère enregistrée au Canada en 2006, contre 18 en 2005. ### French: Le nombre d'accidents de l'aviation étrangère enregistrée au Canada a diminué à 14 en 2006, contre 18 en 2005. 20"
218,This is comparable to the 2005 total of 822 and is a 4 per cent decrease from the 2001-2005 average of 857.,"En 2006, 823 incidents ont été signalés au BST en vertu des exigences de déclaration des événements.","2006 estime-t-elle à 814, soit une baisse de 4 % par rapport à l’échantillon moyen des cinq années précédentes de 857. ### Top of page 2.4 In 2006, 4.9% of the total value of Canadian exports to the United States were in the agricultural products and food sector. 2.5 In 2006, 4.4% of"
219,"The average duration of completed investigations increased to 516 days, compared to 404 days the year before.",Un total de 41 enquêtes sur des accidents aéronautiques ont été entreprises en 2006-2007 et 36 enquêtes ont été terminées.,"516 jours, comparés aux 404 jours de l’année précédente. ### French: L’enquête moyenne a duré 516 jours, contre 404 jours l’année précédente. 15. ### English: The average duration of completed investigations increased to 5"
220,This is attributable to concentrated efforts to complete older investigations.,Ces chiffres représentent une diminution du nombre d’enquêtes entreprises par rapport à l’année précédente (50) et du nombre d’enquêtes terminées (53).,"2002 est de 3,2 millions de dollars. Les dépenses du gouvernement en 2002 ont été de 3,1 millions de dollars. ### French: 2002 est de"
221,A complete list of all air reports released in 2006-2007 can be found in Appendix A. Table 13:,"La durée moyenne des enquêtes terminées a augmenté à 516 jours, comparativement à 404 jours à l’exercice précédent, ce qui est dû aux efforts concertés pour clore les enquêtes plus anciennes.",13.11.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.
222,Analysis of Program Activity,"Transports Canada convient que, s’il existait un système de surveillance des performances de décollage capable de fonctionner de la manière prévue, celui-ci aurait pour avantage d’assurer un niveau élevé de sécurité.",12. ### French: 12. ### English: 12. ### French: 12.
223,"Reduced Power at Take-off and Collision with Terrain, MK Airlines Limited, Boeing 747-422SF, Halifax International Airport, Nova Scotia, 14 October 2004 Report No.",Analyse de l’activité de programme,"14 octobre 2004. Rapport no. 2004-031. ### English: Reduced Power at Take-off and Collision with Terrain, MK Airlines Limited, Boeing 747-422SF, Halifax International Airport, Nova Scotia, 14 October 2004 Report No. 2004-031. 2004-031. 2004-031. 2004-031. 20"
224,"However, TC believes that, in order for civil aviation authorities to establish a requirement for aircraft to be equipped with a TPMS, an acceptable system would have to exist.","Qui plus est, les critères de conception et les normes devront faire l’objet d’une harmonisation avec les autres administrations de l’aviation civile.","3. TC pense, cependant, que, pour que les autorités de l’aviation civile établissent une exigence pour les aéronefs de porter un TPMS, il faudrait que l’existant soit acceptable. ### English: 1. The US NTSB has called for the adoption of TPMS in the US. 2. The US NTSB has called for the adoption of"
225,TC states that it is conceivable that such a system could be designed with current technology.,"Dans sa lettre, Transports Canada dit également qu’il ne peut actuellement exiger que les aéronefs soient équipés d’un système de surveillance des performances au décollage, mais réévaluera la situation dès qu’un produit admissible aura été mis au point.",1. La TC affirme que ce type de système pourrait être conçu avec les technologies existantes. ### French: 1. La TC affirme que ce type de système pourrait être conçu avec les technologies existantes. 2
226,"However, a significant effort would be required by private industry and researchers to establish appropriate design criteria, to perform detailed design and system development, and then to conduct significant testing to ensure high reliability before acceptance.","Dans sa réponse, Transports Canada dit qu’il ne peut exiger que les aéronefs soient équipés d’un système de surveillance des performances de décollage puisqu’il ne connaît aucun système homologué disponible sur le marché pour l’industrie.",2005-05-05 10:30 11:30 12:30 13:30 14:30 15:30 16:30 17:30 18:30 19:30 20:30 21:30 22:30 23:30 24:30 2
227,"In addition, design criteria and standards would also require harmonization with other civil aviation authorities.",Transports Canada note cependant la suggestion du BST que la recherche sur la technologie du système de surveillance des performances de décollage serait utile et précise que dans cette veine il a formé une équipe de projet interdisciplinaire pour se pencher sur la question.,10.2.2.3.2.1. Les avions de transport de passagers sont des avions de transport de passagers. Ils doivent être conçus et fabriqués conformément aux normes et standards de la CTA. 
228,"TC’s letter also states that, at this time, TC cannot establish a requirement for aircraft to be equipped with a TPMS but will revisit this issue when a certifiable product is developed.","Transports Canada décrit les travaux réalisés par l’équipe de projet et donne les détails de son plan d’action qui prévoit la détermination de ce qui reste à faire pour qu’un système de surveillance des performances de décollage admissible à la certification puisse être disponible sur le marché, la conduite d’entretiens avec les membres de l’industrie afin de jauger leur intérêt pour trouver une solution au système de surveillance des performances de décollage, ainsi que la conduite de travaux avec les membres de l’industrie pour la mise en œuvre d’un système admissible à la certification.","4, il est indiqué que, à l’heure actuelle, TC ne peut pas établir un exigence de l’équipement de l’avion avec un TPMS mais reviendra à cette question quand un produit certifiable sera développé. ### English: 2, it is stated that, at the present time, TC cannot establish a requirement for aircraft to be equipped with a TPMS but will revisit this issue when a certifiable product is"
229,Satisfactory Intent,Décollage à puissance réduite et collision avec le relief d’un Boeing 747-244SF exploité par MK Airlines Limited à l’aéroport international de Halifax (Nouvelle-Écosse) le 14 octobre 2004 Rapport A04H0004 CATÉGORIE DE L’ÉVALUATION DU BUREAU,2003 - 2004 - 2005 - 2006 - 
230,"Post-Impact Fires Resulting from Small-Aircraft Accidents, Safety Issues Investigation Report No.",Intention satisfaisante,2.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.
231,Under review To be reported next fiscal year Pending,"A06-08 Que Transports Canada, de concert avec la Federal Aviation Administration et d’autres organismes de réglementation étrangers, révise l’analyse des avantages par rapport aux coûts du Notice of Proposed Rule Making (NPRM) 85-7A à l’aide des statistiques canadiennes sur les incendies après impact et des chiffres canadiens actuels de la valeur estimative d’une vie statistique, en tenant compte des dernières avancées technologiques en matière de prévention des incendies après impact.",322 323 324 325 326 327 328 329 330 33
232,The Federal Aviation Administration (FAA) issued Airworthiness Directive (AD) 2005-07-01 for the Cessna 208 and 208B aircraft.,"2.10.4.2 Autres mesures de sécurité prises dans le secteur aérien Par suite de la recommandation A04-02 dans le cadre de l’enquête A04H0001, Transports Canada a réévalué les poids standard pour les passagers et les bagages à main et les a rajustés pour tous les aéronefs afin de tenir compte des réalités actuelles.","2005-07-01, l'administration fédérale de l'aviation (FAA) a émis une directive d'aérodynamique (AD) concernant les Cessna 208 et 208B.                                                "
233,"This AD was issued as a result of several accidents and incidents involving Cessna 208 and 208B operating in icing conditions, including this occurrence.",La Federal Aviation Administration (FAA) a publié la consigne de navigabilité 2005-07-01 concernant les avions Cessna 208 et 208B.,1.1.2.1.1.2.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.
234,The purpose of the AD was to ensure that pilots have enough information to prevent loss of control of the aircraft while in flight during icing conditions.,"Cette consigne de navigabilité a vu le jour à la suite de plusieurs accidents et incidents survenus à des Cessna 208 et 208B exploités dans des conditions de givrage, dont cet événement.",1.2.2. La cause du problème. ### French: 2.1.1.1. Les principales caractéristiques. 2.1.1.2. Les caractéristiques secondaires. 2.1.1.3. Les caractéristiques accessoires. 2.1.1.4. Les caractéristiques de l’environnement
235,"Following the receipt of TSB Safety Advisory A040058, generated by TSB investigation A04H0004, TC advised that it was developing and would soon dispatch a Commercial and Business Aviation Advisory letter concerning the need for accurate aircraft load control.",L’objet de la consigne est de garantir que l’information fournie est suffisante pour permettre au pilote de garder la maîtrise de l’appareil dans des conditions givrantes.,1.2.1.1.1.2.1.2.1.1.1.1.2.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.
236,"NAV CANADA proposed an amendment to Section RAC 4.2.8 of the Aeronautical Information Manual (AIM), which would recommend that pilots include their location with the runway number when requesting take-off clearance.","Pendant une enquête du BST sur un risque de collision (A04Q0089), NAV CANADA a entrepris une réécriture majeure du cours de formation de base sur le vol selon les règles de vol à vue du contrôle de la circulation aérienne donné à son installation de formation et il a mis en œuvre le nouveau programme de ce cours.","1) NAV CANADA a proposé une modification à la section RAC 4.2.8 du Manuel d’information aéronautique (AIM), qui suggérerait que les pilotes mentionnent leur position avec le numéro de piste lorsque, pour obtenir la permission de décollage. 2) NAV CANADA a demandé l’autorisation de changer le nom du service « NAV CANADA » en « NAV CANADA / CANADIAN NAVIGATION ». 3) NAV CANADA"
237,"Following occurrence investigation A05O0112 and the subsequent audit by TC, Rapid Aircraft Repair Inc. hired a Director of Quality Assurance and designated this person as the person responsible for maintenance.","On enseigne en classe les situations de non-conformité auxquelles un pilote peut être confronté, et on s’y exerce dans le cadre de nombreux exercices sur le simulateur dynamique d’aéroport de 360 degrés pendant toute la durée du cours.",2.2.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.
238,The company amended its Quality Assurance Program to ensure closer scrutiny in all aspects of maintenance than was previously possible; implemented a process for regular discussions on process control; implemented,"Dans le cadre de l’enquête du BST sur un risque de collision survenu à l’aéroport international de Vancouver, en Colombie-Britannique (A04P0397), le gestionnaire de la tour de l’aéroport international de Vancouver a publié un bulletin pour rappeler aux contrôleurs de se conformer à la directive du Manuel d’exploitation du contrôle de la circulation aérienne (MANOPS ATC) spécifiant qu’il faut mentionner le nom de l’intersection ou de la voie de circulation lorsqu’on transmet des instructions d’alignement sur une piste ou des autorisations de décollage à partir d’une intersection.",2005-09-08 2005-09-16 Agences Canada Canada’s Food Inspection Agency (CFIA) Canada’s Food Inspection Agency (CFIA) ### French: 2005-09-08 2005-09-16 Agences Canada Canada’s Food Inspection Agency (CFIA
239,"Following the commencement of an investigation concerning an inadvertent stick shaker at high altitude (A05W0109), Bombardier Aerospace issued a message to all operators of the CRJ705/900 variants of the CL-65 emphasizing that flight operations should not be conducted below minimum drag speed as defined in the General Speed Section of the Flight Planning Cruise Control Manual for the aircraft type. Air Canada Jazz introduced a nine-module ""High Altitude and High Speed Training"" program for all CRJ705 pilots.","Par suite de l’enquête A05O0112 et de la vérification subséquente effectuée par Transports Canada, Rapid Aircraft Repair Inc. a engagé un directeur de l’assurance de la qualité et l’a désigné comme étant la personne responsable de la maintenance.","10.4.2005 - La Société Bombardier Aerospace a transmis un message à tous les opérateurs de la version CRJ705/900 du CL-65, afin de souligner que les opérations de vol ne doivent pas se dérouler en dessous de la vitesse de décrochage minimum définie dans la section générale des instructions de planification du vol pour le type d'avion. Air Canada Jazz a mis en place un programme de neuf modules d'entraînement intitulé « Altitude élevée et vitesse élevée ». ### Anglais: 10.4.2005 - Bombardier Aerospace has transmitted a message to all operators of the CL-65 CRJ705/900 variants, stressing that flight operations should not be conducted below minimum drag speed as defined in the General Speed Section of the Flight Planning Cruise Control Manual for the aircraft type. Air Canada Jazz has introduced a nine-module ""High Altitude and High Speed Training"" program for all CRJ705 pilots. 10.4.2005 - Bombardier Aerospace a transm"
240,"TC published Commercial and Business Aviation Advisory Circular 0247 providing guidance and recommendations to operators for stall recovery training and checking, with the goal of ensuring that flight crews recognize early indications of an approach to a stall and apply the appropriate recovery actions to prevent an aeroplane from entering a stall or upset.","La compagnie a modifié son programme d’assurance de la qualité afin d’assurer une surveillance plus étroite de toutes les opérations de maintenance que ce qui était permis avec l’ancien programme; a mis en œuvre un processus de discussions régulières sur le contrôle des procédés; a mis en œuvre un processus de vérification du débattement complet des commandes avant démontage; a mis en œuvre une formation additionnelle en facteurs humains, entraînant une amélioration du signalement des problèmes potentiels; et a commencé à mettre en œuvre un système de gestion de la sécurité.",2006-03-02 - 2006-03-02 2006-03-02 2006-03-02 2006-03-02 2006-03-02 2006-03-02 2006-03-02 2006-03-02 2006-03-02 2006-03-02 2006-03-02 2006-03-02 2006-03-02 2006-03-02 2006
241,"Following a power loss and collision with terrain investigation (A05O0125), the aircraft kit manufacturer posted aircraft information to the technical website used by international owners describing the dangers of using a particular stick grip to actuate trim and flaps.","Après le début d’une enquête sur le déclenchement d’un vibreur de manche à haute altitude (A05W0109), Bombardier Aérospatiale a publié un message à l’intention de tous les exploitants des versions CRJ705/900 du CL-65, dans lequel il a recommandé de n’effectuer aucun vol à une vitesse inférieure à la vitesse de traînée minimale, telle que définie dans la section des renseignement généraux sur la vitesse du manuel de planification de vol et de conduite de vol en croisière de ce type d’avion.",2005-07-25 - 2005-08-25 La Saskatchewan a participé à l'exposition « Salon des entreprises » à Montréal. La Saskatchewan a participé à l'exposition « Salon des entreprises » à Montréal. ### Anglais: 2005-07-25 - 2005-08-25 La Saskatchewan a participé à l'exposition « Salon des entreprises » à Montréal. La Saskatch
242,"As a result of TSB investigation A05O0147 (collision with water), the TSB determined that the pilot was able to manoeuvre into the right seat after the aircraft became inverted, but was unable to exit the aircraft.",La compagnie Air Canada Jazz a introduit un programme de formation en neuf modules intitulé « High Altitude and High Speed Training » (formation au vol à haute altitude et à grande vitesse) à l’intention des pilotes de CRJ705.,"10, 2005, les conclusions de l'enquête sur l'accident A05O0147 (collision avec l'eau) de l'Agence d'examen des accidents de transport (TSB) concluent que le pilote a pu s'emmener dans le siège arrière de l'avion après que celui-ci a été renversé, mais qu'il n'a pas été en mesure de quitter l'appareil. ### French: En conséquence de l'enquête"
243,"TC undertook a risk assessment, ""Egress from Submerged Floatplanes,"" to identify the risks related to egress from submerged seaplanes and to identify the most effective means of mitigating those risks.",Transports Canada a publié la Circulaire d’information de l’Aviation commerciale et d’affaires 0247.,1.1.1.1.1.2.1.1.1.2.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.
244,"Following the investigation into a helicopter in-flight break-up (A05P0269), Columbia Helicopters Incorporated advised all Boeing 107 helicopter crews of the recurrent procedures to check the operation and serviceability of the speed trim actuator switches.","Cette circulaire fournit des lignes directrices et des recommandations aux exploitants sur la formation aux techniques de sortie de décrochage et sur le contrôle de compétence, dans le but de s’assurer que les équipages de conduite sont en mesure de reconnaître les signes précurseurs d’un décrochage imminent et d’appliquer les mesures de redressement appropriées afin d’éviter un décrochage ou une perte d’altitude de l’avion.",1. 2. 3. 4. 5. 6. 7. 8. 9. 10. 11. 12. 13. 14. 15. 16. 17. 18. 19. 20. 21. 22. 23. 24. 25. 26. 27. 28. 29. 30. 31. 32. 33. 34. 35. 36. 37. 38. 39. 40. 41.
245,"Boeing Aerospace Support–Philadelphia issued Service Bulletin 107-67-1001, requesting that all operators of Model 107 helicopters (BV and KV) and 107 derivatives inspect and functionally test the longitudinal cyclic trim actuator limit switches.","À la suite d’une enquête sur une perte de puissance et collision avec le relief (A05O0125), le fabricant des trousses de construction de l’appareil a diffusé de l’information relative aux dangers liés à l’utilisation de la poignée de manche pour actionner la compensation et les volets dans le site Web d’information technique utilisé par les propriétaires internationaux.","2005-01-10. Le Boeing Aerospace Support de Philadelphie a publié le Service Bulletin 107-67-1001, qui demande à tous les exploitants de modèles 107 d'hélicoptères (BV et KV) et de dérivés d'inspecter et de tester en fonctionnement les limiteurs de la commande cyclique longitudinale. ### French: 2005-01-10. Le Boeing Aerospace Support de Philadelphie a publié le Service Bulletin 107-67-1001, qui demande à tous les exploitants de modèles 107 d'"
246,Boeing recommended that this test be accomplished before the next flight and before each subsequent flight until further notice.,"Par suite de l’enquête A05O0147 du BST (collision avec un plan d’eau), le BST a déterminé que le pilote a réussi à se déplacer en place droite après que l’avion a chaviré, mais n’est pas arrivé à évacuer l’avion.",© Boeing. Boeing recommande de faire ce test avant le prochain vol et avant chaque vol ultérieur jusqu'à nouvel ordre. ### French: Boeing recommandera de faire ce test avant le prochain vol et avant chaque vol ultérieur jusqu'à n
247,Page 47,"Boeing Aerospace Support–Philadelphia a publié le bulletin de service 107-67-1001, demandant que tous les exploitants des hélicoptères de modèle 107 (BV et KV) et des versions dérivées du 107 inspectent et testent le fonctionnement des contacts de fin de course de l’actionneur de compensation longitudinale de pas cyclique.",1. ### English: 1. ### French: 1. 4. ### English: 4. 
248,"Reporting to the Executive Director, the Communications Division ensures that communications are integrated into all phases of program planning, development, implementation and management.","Ils contribuent aussi à la réalisation de cet objectif en établissant des alliances stratégiques avec des intervenants, des groupes de clients et des agents de changement, et en communiquant des messages importants sur la sécurité par l’entremise d’activités de sensibilisation auprès des intervenants.","1,18 1,18 1,18 1,18 1,18 1,18 1,18 1,18 1,18 1,18 1,18 1,18 1,18 1,18 1,18 1,1"
249,The Board also contributes to the communication of key safety messages through focused stakeholder outreach activities.,"au directeur exécutif, s’assure que les communications sont intégrées dans toutes les étapes de la planification, de l’élaboration, de la mise en œuvre et de la gestion des programmes.",2005-05-03 - 2005-05-04 2005-05-03 - 2005-05-04 2005-05-03 - 20
